AÑO,MES,CONGLOME,VIVIENDA,HOGAR,UBIGEO,DOMINIO,ESTRATO,PERIODO,TIPENC,FECENT,RESULT,PANEL,P22,P23,P24A,P24B,P25$1,P25$2,P25$3,P25$4,P25$5,P101,P102,P103,P103A,P104,P104A,P104B1,P104B2,P105A,P105B,P106,P106A,P106B,P107B1,P107C11,P107C12,P107C13,P107C14,P107C16,P107C17,P107C18,P107C19,P107C110,P107D1,P107B2,P107C21,P107C22,P107C23,P107C24,P107C26,P107C27,P107C28,P107C29,P107C210,P107D2,P107B3,P107C31,P107C32,P107C33,P107C34,P107C36,P107C37,P107C38,P107C39,P107C310,P107D3,P107B4,P107C41,P107C42,P107C43,P107C44,P107C46,P107C47,P107C48,P107C49,P107C410,P107D4,P107E,P110,P110A1,P110C,P110C1,P110C2,P110C3,P110D,P110E,P110F,P110G,P111A,P1121,P1123,P1124,P1125,P1126,P1127,P112A,P1131,P1132,P1133,P1135,P1136,P1139,P1137,P1138,P113A,P1141,P1142,P1143,P1144,P1145,P1171$01,P1171$02,P1171$03,P1171$04,P1171$05,P1171$06,P1171$07,P1171$08,P1171$09,P1171$10,P1171$11,P1171$12,P1171$13,P1171$14,P1171$15,P1171$16,P1172$01,P1172$02,P1172$03,P1172$04,P1172$05,P1172$06,P1172$07,P1172$08,P1172$09,P1172$10,P1172$11,P1172$12,P1172$13,P1172$14,P1172$15,P1172$16,P1173$01,P1173$02,P1173$03,P1173$04,P1173$05,P1173$06,P1173$07,P1173$08,P1173$09,P1173$10,P1173$11,P1173$12,P1173$13,P1173$14,P1173$15,P1173$16,P1174$01,P1174$02,P1174$03,P1174$04,P1174$05,P1174$06,P1174$07,P1174$08,P1174$09,P1174$10,P1174$11,P1174$12,P1174$13,P1174$14,P1174$15,P1174$16,P1175$01,P1175$02,P1175$03,P1175$04,P1175$05,P1175$06,P1175$07,P1175$08,P1175$09,P1175$10,P1175$11,P1175$12,P1175$13,P1175$14,P1175$15,P1175$16,P117T2,P117T3,P117T4,P200I,P600I,P600D1,P600M1,P600A1,P600D2,P600M2,P600A2,P612I1,P612I11,P612I2,P612I22,P700I,P710I,P800I,P110I,T110,D105B,D106,D107D1,D107D2,D107D3,D107D4,D1172$01,D1173$01,D1174$01,D1172$02,D1173$02,D1174$02,D1172$04,D1173$04,D1174$04,D1172$05,D1173$05,D1174$05,D1172$06,D1173$06,D1174$06,D1172$07,D1173$07,D1174$07,D1172$08,D1173$08,D1174$08,D1172$09,D1173$09,D1174$09,D1172$10,D1173$10,D1174$10,D1172$15,D1173$15,D1174$15,D1172$16,D1173$16,D1174$16,D612I11,D1172$11,D1173$11,D1174$11,D1172$12,D1173$12,D1174$12,D1172$13,D1173$13,D1174$13,D1172$14,D1173$14,D1174$14,D612I22,I105B,I106,I1172$01,I1172$02,I1172$04,I1172$05,I1172$06,I1172$07,I1172$08,I1172$09,I1172$10,I1172$11,I1172$12,I1172$13,I1172$14,I1172$15,I1172$16,I1173$01,I1174$01,I1173$02,I1174$02,I1173$04,I1174$04,I1173$05,I1174$05,I1173$06,I1174$06,I1173$07,I1174$07,I1173$08,I1174$08,I1173$09,I1174$09,I1173$10,I1174$10,I1173$11,I1174$11,I1173$12,I1174$12,I1173$13,I1174$13,I1173$14,I1174$14,I1173$15,I1174$15,I1173$16,I1174$16,T111A,NBI1,NBI2,NBI3,NBI4,NBI5,TICUEST01,TIPOCUESTIONARIO,TIPOENTREVISTA,FACTOR07,FACTOR_P,RECHAZO_RAZONES,NCONGLOME,SUB_CONGLOME,CODCCPP,NOMCCPP,LONGITUD,LATITUD,ALTITUD
2020,01,005032,064,11,010201,7,4,3,1,20200116,1, ,1,140101,1,3,0,1,0,1,0,1,1,2,4,6,1,2,2,2, ,738,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,2,1,3, , ,2,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,1,1,0,1,1, ,1,0,0,0,0,0,0,0,1,1,1,0,0,18,35, ,12, , , , , , , ,75,35,34, , ,0,0, ,0, , , , , , , ,0,0,0, , , , , ,0, , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,01,01,01,01,2020,15,01,2020,2, ,2, ,01,01,01,01,1, ,8888, , , , ,217,0, ,422,0, ,145,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,841,0, ,393,0, ,381,0, , , ,8888,217,422,145, , , , , , , ,841,393,381, , ,0, ,0, ,0,0, , , , , , , , , , , , , , ,0, ,0, ,0, , , , , ,1,0,0,0,0,0,2,0,1,144.836364746094,313.805106113236, ,006624,00,0001,CIUDAD BAGUA,-78.5270538330078,-5.6363639831543,442
2020,01,005032,096,11,010201,7,4,3,1,20200117,1, ,2, ,1,1,0,1,0,1,0,1,1,6,4,6,4,1,2,2, ,221,1,1,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,2,1,2, , ,2,1,1,1,1,1,0,0,0,0,0,2,0,1,0,0,1,0,1,0,2,0,1,1,0,0,1,1, ,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0, ,36, , , ,0, , , ,3,0, ,0, ,9,56, ,0, , , ,0, , , ,0,30, ,0, , , , ,0, , , ,0, , , , , , ,0, ,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,39,95,0,01,02,02,01,2020,16,01,2020,2, ,2, ,02,02,02,01,1, ,2661, , , , ,0,108, ,0,674, ,434,0,0, , , , , , , , , ,0,0,0, , , , , , ,0,0,0, , , , , , , ,34,0, ,0,336, , , , , , ,2661,0,0,434, , , ,0, , , ,34,0, ,0, ,108, ,674, ,0,0, , , , , , ,0,0, , , , , , ,0, ,336, , , ,0,0, , ,1,0,0,0,0,0,2,0,1,144.836364746094,313.805106113236, ,006624,00,0001,CIUDAD BAGUA,-78.5270538330078,-5.6363639831543,442
2020,01,005032,114,11,010201,7,4,3,1,20200117,1, ,2, ,1,1,0,1,0,1,0,1,1,2,4,6,4,1,1,2, ,886,1,1,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,1,1,4, , ,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,1,1,1,0,1,1, ,1,0,0,0,0,0,0,0,1,1,1,0,0,14,75, ,40, , , , , , , ,59,30,10, , ,0,0, ,0, , , , , , , ,0,0,0, , , , , ,0, , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,02,02,02,01,2020,16,01,2020,2, ,2, ,01,02,02,02,1, ,10670, , , , ,169,0, ,903,0, ,482,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,662,0, ,336,0, ,112,0, , , ,10670,169,903,482, , , , , , , ,662,336,112, , ,0, ,0, ,0,0, , , , , , , , , , , , , , ,0, ,0, ,0, , , , , ,1,0,0,0,0,0,2,0,1,144.836364746094,313.805106113236, ,006624,00,0001,CIUDAD BAGUA,-78.5270538330078,-5.6363639831543,442
2020,01,005049,003,11,010701,7,4,4,3,20200123,1,1,2, ,2,1,0,1,0,1,0,1,4,5,4,2,1,2,2,2, ,50,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,2,1,3, , ,1,1,2, ,5,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,6,0,1,0,1,0,1,1, ,1,0,0,0,1,0,0,0,1,0,1,0,0,0,11, ,18, , , ,0, , , ,23, ,10, , ,0,0, ,0, , , ,0, , , ,0, ,0, , , , , ,0, , , ,60, , , , , , , , ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,60,01,02,08,01,2020,22,01,2020,2, ,2, ,02,02,02,01,1, ,602, , , , ,0,0, ,132,0, ,217,0,0, , , , , , , , , ,0,0,723, , , , , , , , , , , , , , , , ,258,0, , , , ,112,0, , , ,602,169,132,217, , , ,0, , , ,258, ,112, , ,0, ,0, ,0,0, , , , , , ,0,723, , , , , , ,0, , , ,0, , , , , ,5,0,0,0,0,0,2,0,1,314.669982910156,836.272895724665, ,006719,00,0026,CENTRO POBLADO MENOR BUENA VISTA,-78.4969253540039,-5.85542249679565,1649
2020,01,005049,009,11,010701,7,4,4,3,20200122,1,1,2, ,3,3,0,1,0,1,0,1,1,6,4,6,5,2,2,2, ,100,1,1,2, , , , , , , , , , ,2, , , , , , , , , , ,1,1,0,3,0,0,0,0,0,0,12000,2, , , , , , , , , , ,2,1,1,1,24, , ,1,1,2, ,4,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,6,0,1,0,0,0,1,1, ,1,0,0,0,1,0,0,0,1,0,0,0,0,0,10, ,19, , , ,0, , , ,60, , , , ,0,0, ,0, , , ,0, , , ,0, , , , , , , ,0, , , ,60, , , , , , , , ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,60,02,02,07,01,2020,21,01,2020,2, ,2, ,02,02,02,02,1, ,1204, , ,12134, ,0,0, ,120,0, ,229,0,0, , , , , , , , , ,0,0,723, , , , , , , , , , , , , , , , ,673,0, , , , , , , , , ,1204,420,120,229, , , ,0, , , ,673, , , , ,0, ,0, ,0,0, , , , , , ,0,723, , , , , , ,0, , , , , , , , , ,4,0,0,0,0,0,2,0,1,314.669982910156,836.272895724665, ,006719,00,0026,CENTRO POBLADO MENOR BUENA VISTA,-78.4969253540039,-5.85542249679565,1649
2020,01,005049,019,11,010701,7,4,4,3,20200122,1,1,2, ,3,3,0,1,0,1,0,1,4,6,4,3,1,2,2,2, ,50,1,2,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,1,2, ,4,3,2,3,2, ,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,0,1,0,0,0,1,1, ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10, , , , , ,0, , , ,40, , , , ,0,0, , , , , ,0, , , ,0, , , , , , , , , , , ,48, , , , , , , , ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,48,01,01,07,01,2020,21,01,2020,2, ,2, ,01,01,01,01,1, ,602, , , , ,0,0, ,120,0, , , , , , , , , , , , , ,0,0,578, , , , , , , , , , , , , , , , ,449,0, , , , , , , , , ,602,222,120, , , , ,0, , , ,449, , , , ,0, ,0, , , , , , , , , ,0,578, , , , , , ,0, , , , , , , , , ,5,0,0,0,0,0,2,0,1,314.669982910156,836.272895724665, ,006719,00,0026,CENTRO POBLADO MENOR BUENA VISTA,-78.4969253540039,-5.85542249679565,1649
2020,01,005049,024,11,010701,7,4,4,3,20200122,1,1,2, ,2,1,0,0,0,0,1,1,3,5,4,1,0,2,2,2, ,30,1,2,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,1,2, ,4,4,1,1,2, ,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,0,1,0,0,0,1,1, ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10, , , , , ,0, , , ,50, , , , ,0,0, , , , , ,0, , , ,0, , , , , , , , , , , ,40, , , , , , , , ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,40,01,02,07,01,2020,21,01,2020,2, ,2, ,01,01,01,01,1, ,361, , , , ,0,0, ,120,0, , , , , , , , , , , , , ,0,0,482, , , , , , , , , , , , , , , , ,561,0, , , , , , , , , ,361,169,120, , , , ,0, , , ,561, , , , ,0, ,0, , , , , , , , , ,0,482, , , , , , ,0, , , , , , , , , ,4,0,1,0,0,0,2,0,1,314.669982910156,836.272895724665, ,006719,00,0026,CENTRO POBLADO MENOR BUENA VISTA,-78.4969253540039,-5.85542249679565,1649
2020,01,005049,028,11,010701,7,4,4,3,20200121,1,1,2, ,3,3,0,1,0,1,0,1,4,6,4,4,1,2,2,2, ,50,1,2,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,1,1,24, , ,2,3,2, ,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,1,1,1, ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12, , , , , ,0, , , , , , , , ,0,0, , , , , ,48, , , , , , , , , , , , , , , ,0, , , , , , , , ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,48,0,01,01,06,01,2020,20,01,2020,2, ,2, ,01,01,01,01,1, ,602, , , , ,0,0, ,145,0, , , , , , , , , , , , , ,0,578,0, , , , , , , , , , , , , , , , , , , , , , , , , , , ,602,119,145, , , , ,0, , , , , , , , ,0, ,0, , , , , , , , , ,578,0, , , , , , , , , , , , , , , , ,5,0,0,0,0,0,2,0,1,314.669982910156,836.272895724665, ,006719,00,0026,CENTRO POBLADO MENOR BUENA VISTA,-78.4969253540039,-5.85542249679565,1649
2020,01,005049,035,11,010701,7,4,4,3,20200123,1,2,2, ,2,3,0,1,0,1,0,1,3,6,4,2,1,2,2,2, ,37,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,1,1,6, , ,1,1,2, ,5,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,6,0,1,0,0,0,1,1, ,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7, ,36, , , ,0, , , ,10, , , , ,0,0, ,0, , , ,0, , , ,0, , , , , , , ,0, , , ,40, , , , , , , , ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,40,01,02,08,01,2020,22,01,2020,2, ,2, ,01,01,01,01,1, ,446, , , , ,0,0, ,84,0, ,434,0,0, , , , , , , , , ,0,0,482, , , , , , , , , , , , , , , , ,112,0, , , , , , , , , ,446,169,84,434, , , ,0, , , ,112, , , , ,0, ,0, ,0,0, , , , , , ,0,482, , , , , , ,0, , , , , , , , , ,5,0,0,0,0,0,2,0,1,314.669982910156,836.272895724665, ,006719,00,0026,CENTRO POBLADO MENOR BUENA VISTA,-78.4969253540039,-5.85542249679565,1649
2020,01,005062,019,11,010502,4,5,3,1,20200116,1, ,2, ,3,3,0,1,0,1,0,1,4,4,4,4,2,2,2,2, ,59,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,2,1,24, , ,1,1,1,2,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,6,0,1,0,0,0,1,1, ,1,0,0,0,1,0,0,0,1,0,0,1,0,4,7, ,41, , , ,0, , , ,10, , ,0, ,0,0, ,0, , , ,0, , , ,0, , ,0, , , , ,0, , , ,45, , , , , , ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,62,0,45,01,02,01,01,2020,15,01,2020,2, ,2, ,01,01,01,01,1, ,711, , , , ,48,0, ,84,0, ,494,0,0, , , , , , , , , ,0,0,542, , , , , , ,0,0,0, , , , , , , ,112,0, , , , , , , , , ,711,48,84,494, , , ,0, , , ,112, , ,0, ,0, ,0, ,0,0, , , , , , ,0,542, , , , , , ,0, , , , , ,0,0, , ,1,0,0,0,0,0,2,0,1,202.730712890625,253.536996724754, ,006942,00,0011,VILLA COCOCHO,-78.3271484375,-6.18888568878174,1857
2020,01,005062,034,11,010502,4,5,3,1,20200118,1, ,2, ,3,3,0,1,0,0,0,1,4,4,4,4,2,2,2,2, ,59,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,2,1,24, , ,1,1,1,2,4,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,1,1,0,0,1,1, ,1,0,0,0,1,0,0,0,1,1,0,0,0,4,3, ,41, , , ,0, , , ,10,25, , , ,0,0, ,0, , , ,10, , , ,0,0, , , , , , ,0, , , ,0, , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,10,0,02,02,03,01,2020,17,01,2020,2, ,2, ,01,02,01,02,1, ,711, , , , ,48,0, ,36,0, ,494,0,0, , , , , , , , , ,0,120,0, , , , , , , , , , , , , , , , ,112,0, ,280,0, , , , , , ,711,48,36,494, , , ,0, , , ,112,280, , , ,0, ,0, ,0,0, , , , , , ,120,0, , , , , , ,0, ,0, , , , , , , ,4,0,0,0,0,0,2,0,1,202.730712890625,253.536996724754, ,006942,00,0011,VILLA COCOCHO,-78.3271484375,-6.18888568878174,1857
2020,01,005062,052,11,010502,4,5,3,1,20200116,1, ,2, ,4,1,0,1,0,1,0,1,9,6,2,3,2,2,2,2, ,22,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,1,1,24, , ,1,1,1,2,4,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,2,0,1,0,0,0,1,1, ,1,0,0,0,1,0,0,0,1,0,0,1,0,4,4, ,41, , , ,0, , , ,10, , ,0, ,0,0, ,0, , , ,0, , , ,0, , ,10, , , , ,0, , , ,40, , , , , , ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,10,40,02,02,01,01,2020,15,01,2020,2, ,2, ,02,02,02,02,1, ,265, , , , ,48,0, ,48,0, ,494,0,0, , , , , , , , , ,0,0,482, , , , , , ,0,120,0, , , , , , , ,112,0, , , , , , , , , ,265,48,48,494, , , ,0, , , ,112, , ,0, ,0, ,0, ,0,0, , , , , , ,0,482, , , , , , ,0, , , , , ,120,0, , ,4,1,0,0,0,0,2,0,1,202.730712890625,253.536996724754, ,006942,00,0011,VILLA COCOCHO,-78.3271484375,-6.18888568878174,1857
2020,01,005062,067,11,010502,4,5,3,1,20200116,1, ,2, ,3,3,0,1,0,1,0,1,3,5,2,1,1,2,2,6, ,30, , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,1,2, ,3,1,1,1,1,1,7,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,1,0,0,0,1,1, ,1,0,0,0,0,0,0,0,1,0,0,0,0,2,5, ,40, , , , , , , ,5, , , , ,0,0, ,0, , , , , , , ,0, , , , , , , ,0, , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,02,01,01,01,2020,15,01,2020,2, ,2, ,02,02,02,02,1, ,361, , , , ,24,0, ,60,0, ,482,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,56,0, , , , , , , , , ,361,24,60,482, , , , , , , ,56, , , , ,0, ,0, ,0,0, , , , , , , , , , , , , , ,0, , , , , , , , , ,7,0,0,1,0,0,2,0,1,202.730712890625,253.536996724754, ,006942,00,0011,VILLA COCOCHO,-78.3271484375,-6.18888568878174,1857
2020,01,005062,078,11,010502,4,5,3,1,20200117,1, ,2, ,1,3,0,1,0,0,0,1,4,4,4,3,0,2,2,2, ,66,1,2,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,2,1,24, , ,1,1,1,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,1,1, ,1,0,0,0,0,0,0,0,1,0,0,0,0,4,10, ,13, , , , , , , ,10, , , , ,0,0, ,0, , , , , , , ,0, , , , , , , ,0, , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,01,01,02,01,2020,16,01,2020,2, ,2, ,01,01,01,01,1, ,795, , , , ,48,0, ,120,0, ,157,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,112,0, , , , , , , , , ,795,48,120,157, , , , , , , ,112, , , , ,0, ,0, ,0,0, , , , , , , , , , , , , , ,0, , , , , , , , , ,1,0,0,0,0,0,2,0,1,202.730712890625,253.536996724754, ,006942,00,0011,VILLA COCOCHO,-78.3271484375,-6.18888568878174,1857
2020,01,005062,093,11,010502,4,5,3,1,20200117,1, ,2, ,3,3,0,1,0,0,0,1,4,4,4,4,1,2,2,2, ,30,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,1,1,24, , ,1,1,1,2,1,1,0,0,0,0,0,3,0,1,0,0,1,0,1,0,6,0,1,0,0,0,1,1, ,1,0,0,0,1,0,0,0,1,0,0,1,0,4,15, ,41, , , ,0, , , ,8, , ,0, ,0,0, ,0, , , ,0, , , ,0, , ,4, , , , ,0, , , ,0, , , , , , ,0, ,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,68,4,0,01,01,02,01,2020,16,01,2020,2, ,2, ,01,01,01,01,1, ,361, , , , ,48,0, ,181,0, ,494,0,0, , , , , , , , , ,0,0,0, , , , , , ,0,48,0, , , , , , , ,90,0, , , , , , , , , ,361,48,181,494, , , ,0, , , ,90, , ,0, ,0, ,0, ,0,0, , , , , , ,0,0, , , , , , ,0, , , , , ,48,0, , ,1,0,0,0,0,0,2,0,1,202.730712890625,253.536996724754, ,006942,00,0011,VILLA COCOCHO,-78.3271484375,-6.18888568878174,1857
2020,01,005063,025,11,010501,4,5,4,1,20200123,1, ,2, ,3,3,0,1,0,0,0,1,3,6,3,2,0,3,2,6, ,37, , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,1,1,24, , ,1,1,1,2,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,6,0,1,0,0,0,1,1, ,1,0,0,0,1,0,0,0,1,0,0,0,0,6,9, ,12, , , ,0, , , ,30, , , , ,0,0, ,0, , , ,35, , , ,0, , , , , , , ,0, , , ,0, , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,35,0,02,02,08,01,2020,22,01,2020,2, ,2, ,02,02,02,02,1, ,446, , , , ,72,0, ,108,0, ,145,0,0, , , , , , , , , ,0,422,0, , , , , , , , , , , , , , , , ,336,0, , , , , , , , , ,446,72,108,145, , , ,0, , , ,336, , , , ,0, ,0, ,0,0, , , , , , ,422,0, , , , , , ,0, , , , , , , , , ,1,0,0,0,0,0,2,0,1,133.478149414063,166.929068321478, ,006973,00,0001,CIUDAD LAMUD,-77.9561767578125,-6.14349889755249,2366
2020,01,005063,037,11,010501,4,5,4,1,20200123,1, ,2, ,1,2,1,0,0,0,0,1,3,5,3,5,2,3,2,2, ,59,1,1,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,1,1,24, , ,1,1,1,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,1,1,0,1,1, ,1,0,0,0,0,0,0,0,1,1,1,0,0,6,10, ,50, , , , , , , ,40,25,10, , ,0,0, ,0, , , , , , , ,0,0,0, , , , , ,0, , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,01,02,08,01,2020,22,01,2020,2, ,2, ,01,01,01,01,1, ,711, , , , ,72,0, ,120,0, ,602,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,449,0, ,280,0, ,112,0, , , ,711,72,120,602, , , , , , , ,449,280,112, , ,0, ,0, ,0,0, , , , , , , , , , , , , , ,0, ,0, ,0, , , , , ,1,0,0,0,0,0,2,0,1,133.478149414063,166.929068321478, ,006973,00,0001,CIUDAD LAMUD,-77.9561767578125,-6.14349889755249,2366
2020,01,005063,050,11,010501,4,5,4,1,20200121,1, ,2, ,3,1,0,0,0,0,1,1,3,6,4,2,1,2,2,6, ,111, , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,1,1,24, , ,1,1,1,2,1,1,0,0,0,0,0,2,0,1,0,0,1,0,1,0,6,0,1,0,0,0,1,1, ,1,0,0,0,1,0,0,0,1,0,0,1,0,6,9, ,5, , , ,0, , , ,11, , ,0, ,0,0, ,0, , , ,0, , , ,0, , ,0, , , , ,0, , , ,38, , , , , , ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,31,0,38,02,02,06,01,2020,20,01,2020,2, ,2, ,02,02,02,02,1, ,1337, , , , ,72,0, ,108,0, ,60,0,0, , , , , , , , , ,0,0,458, , , , , , ,0,0,0, , , , , , , ,123,0, , , , , , , , , ,1337,72,108,60, , , ,0, , , ,123, , ,0, ,0, ,0, ,0,0, , , , , , ,0,458, , , , , , ,0, , , , , ,0,0, , ,1,0,0,0,0,0,2,0,1,133.478149414063,166.929068321478, ,006973,00,0001,CIUDAD LAMUD,-77.9561767578125,-6.14349889755249,2366
2020,01,005063,062,11,010501,4,5,4,1,20200122,2, ,2, ,1,1,0,0,0,0,1,1,3,4,3,4,3,2,2,6, ,148, , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,2,1,24, , ,9,9,1,2,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,6,0,1,0,1,0,1,1, ,1,0,0,0,1,0,0,0,1,0,1,0,0,6,15, ,16, , , ,15, , , ,20, ,15, , ,0,0, ,0, , , ,0, , , ,0, ,0, , , , , ,0, , , ,0, , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,01,01,07,01,2020,21,01,2020,2, ,2, ,01,01,01,01,1, ,1782, , , , ,72,0, ,181,0, ,193,0,0, , , , , , , , , ,181,0,0, , , , , , , , , , , , , , , , ,224,0, , , , ,168,0, , , ,1782,72,181,193, , , ,181, , , ,224, ,168, , ,0, ,0, ,0,0, , , , , , ,0,0, , , , , , ,0, , , ,0, , , , , ,1,0,0,0,0,0,2,0,1,133.478149414063,166.929068321478, ,006973,00,0001,CIUDAD LAMUD,-77.9561767578125,-6.14349889755249,2366
2020,01,005063,077,11,010501,4,5,4,1,20200122,1, ,1,010101,3,3,0,1,0,0,0,1,3,6,4,3,1,2,2,2, ,37,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,1,1,24, , ,1,1,1,2,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,1,0,0,0,1,1, ,1,0,0,0,1,0,0,0,1,0,0,0,0,6,11, ,36, , , ,0, , , ,19, , , , ,0,0, ,0, , , ,0, , , ,0, , , , , , , ,0, , , ,26, , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,26,01,01,07,01,2020,21,01,2020,2, ,2, ,01,01,01,01,1, ,446, , , , ,72,0, ,132,0, ,434,0,0, , , , , , , , , ,0,0,313, , , , , , , , , , , , , , , , ,213,0, , , , , , , , , ,446,72,132,434, , , ,0, , , ,213, , , , ,0, ,0, ,0,0, , , , , , ,0,313, , , , , , ,0, , , , , , , , , ,1,0,0,0,0,0,2,0,1,133.478149414063,166.929068321478, ,006973,00,0001,CIUDAD LAMUD,-77.9561767578125,-6.14349889755249,2366
